"239","239","BATIDORA LILIANA PICAMIX C VARILLA LIC Y GANCHOS ","BATIDORA LILIANA PICAMIX C VARILLA LIC Y GANCHOS ","","0","0.00","0.00","0","0","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"240","240","BATIDORA LILIANA C BOWL GIRAMIX AAB102 BLANCO     ","BATIDORA LILIANA C BOWL GIRAMIX AAB102 BLANCO     ","","10","5123.97","1076.03","6200","7350","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"241","241","BATIDORA LILIANA C BOWL MINIPÍMER Y JARRA C PROCES","BATIDORA LILIANA C BOWL MINIPÍMER Y JARRA C PROCES","","0","0.00","0.00","0","0","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"242","242","BATIDORA OSTER 2532 MANUAL OSTER 250W             ","BATIDORA OSTER 2532 MANUAL OSTER 250W             ","","0","0.01","0.00","0.01","0","123456789","1","25","OSTER","","NO","2,02101E+13","20210101000101"
"243","243","BATIDORA MANUAL ULTRACOMB BM-2600                 ","BATIDORA MANUAL ULTRACOMB BM-2600                 ","","0","0.01","0.00","0.01","0","123456789","1","1","ULTRACOM","","NO","2,02101E+13","20210101000101"
"244","244","BATIDORA MANUAL ULTRACOMB BM-2101 C BOWL          ","BATIDORA MANUAL ULTRACOMB BM-2101 C BOWL          ","","0","0.01","0.00","0.01","0","123456789","1","1","ULTRACOM","","NO","2,02101E+13","20210101000101"
"245","245","BATIDORA MANUAL 300W ATMA                        ","BATIDORA MANUAL 300W ATMA                        ","","0","0.08","0.02","0.1","0","123456789","1","1","ATMA","","NO","2,02101E+13","20210101000101"
"246","246","CALEFON 25L PLASTICO DILUVIO                      ","CALEFON 25L PLASTICO DILUVIO                      ","","0","818.18","171.82","990","1190","123456789","13","1","SCHAFER/DILUVIO","","NO","2,02101E+13","20210101000101"
"247","247","CALEFON 20L LOSA DILUVIO                          ","CALEFON 20L LOSA DILUVIO                          ","","0","0.01","0.00","0.01","0","123456789","13","1","SCHAFER/DILUVIO","","NO","2,02101E+13","20210101000101"
"248","248","CALEFON 20L ACERO DILUVIO                         ","CALEFON 20L ACERO DILUVIO                         ","","0","950.41","199.59","1150","1390","123456789","13","1","SCHAFER/DILUVIO","","NO","2,02101E+13","20210101000101"
"249","249","CORTA CABELLO GAMA GM560 MAGNETICO CLIPPER 21 PIEZ","CORTA CABELLO GAMA GM560 MAGNETICO CLIPPER 21 PIEZ","","0","1818.18","381.82","2200","2590","123456789","1","25","GAMA","","NO","2,02101E+13","20210101000101"
"250","250","EXPRIMIDOR LILIANA AE928 SUPER-RAPIJUG          ","EXPRIMIDOR LILIANA AE928 SUPER-RAPIJUG          ","","1","4752.07","997.93","5750","6790","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"251","251","JUGUERA CENTRIFUGA LILIANA AJ950 NUTRIJUG         ","JUGUERA CENTRIFUGA LILIANA AJ950 NUTRIJUG         ","","6","8181.82","1718.18","9900","11690","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"252","252","LICUADORA ELECTROLUX BLL19 600W ACERO INOX        ","LICUADORA ELECTROLUX BLL19 600W ACERO INOX        ","","0","6603.31","1386.69","7990","9450","123456789","1","64","ELECTROLUX","","NO","2,02101E+13","20210101000101"
"253","253","LICUADORA PHILIPS HR-2030 600W                    ","LICUADORA PHILIPS HR-2030 600W                    ","","0","7099.18","1490.82","8590","10150","123456789","1","25","PHILIPS","","NO","2,02101E+13","20210101000101"
"254","254","LUSTRASPIRADORA LILIANA 220 C LUZ Y PAÑOS 800W    ","LUSTRASPIRADORA LILIANA 220 C LUZ Y PAÑOS 800W    ","","0","0.00","0.00","0","0","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"255","255","MINIPIMER LILIANA AH100 LICUIC C VASO NEGRO       ","MINIPIMER LILIANA AH100 LICUIC C VASO NEGRO       ","","0","0.00","0.00","0","0","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"256","256","MINIPIMER LILIANA AH720 CHERRYMIX  C DOB BATID BOR","MINIPIMER LILIANA AH720 CHERRYMIX  C DOB BATID BOR","","0","0.00","0.00","0","0","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"257","257","MICROONDAS SAMSUNG 23F3K3TAKL BG NEGRO 23L        ","MICROONDAS SAMSUNG 23F3K3TAKL BG NEGRO 23L        ","","0","0.00","0.00","0","0","123456789","4","62","SAMSUNG","","NO","2,02101E+13","20210101000101"
"258","258","MICROONDAS SAMSUNG 23F3K3TAS BG GRIS 23L          ","MICROONDAS SAMSUNG 23F3K3TAS BG GRIS 23L          ","","2","23132.24","4857.76","27990","33050","123456789","4","62","SAMSUNG","","NO","2,02101E+13","20210101000101"
"259","259","MICROONDAS SAMSUNG 28F3K3TAS BG GRIS 28L          ","MICROONDAS SAMSUNG 28F3K3TAS BG GRIS 28L          ","","2","26363.64","5536.36","31900","37650","123456789","4","62","SAMSUNG","","NO","2,02101E+13","20210101000101"
"260","260","MAQUINA DE COCER SINGER FAMILIAR 2273C            ","MAQUINA DE COCER SINGER FAMILIAR 2273C            ","","0","26363.64","5536.36","31900","37650","123456789","1","70","VENTURINI","","NO","2,02101E+13","20210101000101"
"261","261","PAVA PHILIPS CUCINA 12 HD4691 NEGRO              ","PAVA PHILIPS CUCINA 12 HD4691 NEGRO              ","","0","4876.03","1023.97","5900","6990","123456789","1","25","PHILIPS","","NO","2,02101E+13","20210101000101"
"262","262","PAVA PHILIPS CUCINA 12 HD4691 BLANCO             ","PAVA PHILIPS CUCINA 12 HD4691 BLANCO             ","","0","4876.03","1023.97","5900","6990","123456789","1","25","PHILIPS","","NO","2,02101E+13","20210101000101"
"263","263","PROCESADORA LILIANA PROCELIC AAM640             ","PROCESADORA LILIANA PROCELIC AAM640             ","","3","7429.75","1560.25","8990","10650","123456789","1","18","LILIANA","","NO","2,02101E+13","20210101000101"
"264","264","PROCESADORA ELECTROLUX FPL10 600W                 ","PROCESADORA ELECTROLUX FPL10 600W                 ","","0","0.01","0.00","0.01","0","123456789","1","64","ELECTROLUX","","NO","2,02101E+13","20210101000101"
"265","265","PROCESADORA MULTI ELECTROLUX FPL11 600W C JARRA LI","PROCESADORA MULTI ELECTROLUX FPL11 600W C JARRA LI","","0","6528.93","1371.07","7900","9350","123456789","1","64","ELECTROLUX","","NO","2,02101E+13","20210101000101"
"266","266","PLANCHA DE PELO GAMA BLACK CERAMIC CP1 11899      ","PLANCHA DE PELO GAMA BLACK CERAMIC CP1 11899      ","","0","0.01","0.00","0.01","0","123456789","1","25","GAMA","","NO","2,02101E+13","20210101000101"
"267","267","PLANCHA PHILIPS SECA GC-122 30 1200W              ","PLANCHA PHILIPS SECA GC-122 30 1200W              ","","0","3553.72","746.28","4300","5090","123456789","1","25","PHILIPS","","NO","2,02101E+13","20210101000101"
"268","268","PLANCHA PHILIPS A VAPOR 1701                      ","PLANCHA PHILIPS A VAPOR 1701                      ","","0","0.00","0.00","0","0","123456789","1","25","PHILIPS","","NO","2,02101E+13","20210101000101"
"269","269","PLANCHA PHILIPS A VAPOR GS1703                    ","PLANCHA PHILIPS A VAPOR GS1703                    ","","0","0.01","0.00","0.01","0","123456789","1","25","PHILIPS","","NO","2,02101E+13","20210101000101"
"270","270","PLANCHA PHILIPS A VAPOR Y ROCEADOR 1705           ","PLANCHA PHILIPS A VAPOR Y ROCEADOR 1705           ","","0","0.01","0.00","0.01","0","123456789","1","1","PHILIPS","","NO","2,02101E+13","20210101000101"
"271","271","RIZADOR GAMA TOURMALINE LN-CNT 19MM               ","RIZADOR GAMA TOURMALINE LN-CNT 19MM               ","","2","2801.65","588.35","3390","4050","123456789","1","25","GAMA","","NO","2,02101E+13","20210101000101"
"272","272","SECADOR DE PELO GAMA EOLIC NAN 2100 W 07083       ","SECADOR DE PELO GAMA EOLIC NAN 2100 W 07083       ","","0","3223.14","676.86","3900","4650","123456789","1","25","GAMA","","NO","2,02101E+13","20210101000101"
"273","273","TOSTADORA ELECTROLUX TMB21 NEW EASY LINE          ","TOSTADORA ELECTROLUX TMB21 NEW EASY LINE          ","","0","2148.76","451.24","2600","3090","123456789","1","64","ELECTROLUX","","NO","2,02101E+13","20210101000101"
"274","274","PILETA SOL 100-BABY SOL DE VERANO 130X095X040     ","PILETA SOL 100-BABY SOL DE VERANO 130X095X040     ","","0","4702.48","987.52","5690","6750","123456789","9","12","SOL DE VERANO","","NO","2,02101E+13","20210101000101"
"275","275","PILETA SOL 200 SOL DE VERANO 205X145X048         ","PILETA SOL 200 SOL DE VERANO 205X145X048         ","","0","7429.75","1560.25","8990","10650","123456789","9","12","SOL DE VERANO","","NO","2,02101E+13","20210101000101"
"276","276","PILETA SOL 250 SOL DE VERANO 255X160X065          ","PILETA SOL 250 SOL DE VERANO 255X160X065          ","","0","12314.05","2585.95","14900","17590","123456789","9","12","SOL DE VERANO","","NO","2,02101E+13","20210101000101"
"277","277","PILETA SOL 300 SOL DE VERANO 300x220X070        ","PILETA SOL 300 SOL DE VERANO 300x220X070        ","","0","16942.15","3557.85","20500","24190","123456789","9","12","SOL DE VERANO","","NO","2,02101E+13","20210101000101"
"278","278","PILETA SOL 450 SOL DE VERANO 440x220X080        ","PILETA SOL 450 SOL DE VERANO 440x220X080        ","","0","23884.30","5015.70","28900","34150","123456789","9","12","SOL DE VERANO","","NO","2,02101E+13","20210101000101"
"279","279","PILETA PILETIN 100x140x35                         ","PILETA PILETIN 100x140x35                         ","","0","0.01","0.00","0.01","0","123456789","9","1","PILETIN","","NO","2,02101E+13","20210101000101"
"280","280","PILETA PILETIN 250X170X60                         ","PILETA PILETIN 250X170X60                         ","","0","0.01","0.00","0.01","0","123456789","9","1","PILETIN","","NO","2,02101E+13","20210101000101"
"281","281","ROPERO MOD22 2 PTAS EXPRESS CAOBA MOSCONI         ","ROPERO MOD22 2 PTAS EXPRESS CAOBA MOSCONI         ","","2","7809.92","1640.08","9450","11190","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"282","282","ROPERO MOD22 2 PTAS EXPRESS ROBLE MOSCONI         ","ROPERO MOD22 2 PTAS EXPRESS ROBLE MOSCONI         ","","0","0.00","0.00","0","0","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"283","283","ROPERO MOD22 2 PTAS EXPRESS CHOCOLATE MOSCONI     ","ROPERO MOD22 2 PTAS EXPRESS CHOCOLATE MOSCONI     ","","4","7809.92","1640.08","9450","11190","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"284","284","ROPERO MOD22 2 PTAS EXPRESS BLANCO MOSCONI        ","ROPERO MOD22 2 PTAS EXPRESS BLANCO MOSCONI        ","","5","7809.92","1640.08","9450","11190","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"285","285","ROPERO MOD23 3 PTAS (SIN REVESTIR) CAOBA MOSCONI  ","ROPERO MOD23 3 PTAS (SIN REVESTIR) CAOBA MOSCONI  ","","0","0.00","0.00","0","0","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"286","286","ROPERO MOD23 3 PTAS EXPRESS CAOBA MOSCONI         ","ROPERO MOD23 3 PTAS EXPRESS CAOBA MOSCONI         ","","3","10735.54","2254.46","12990","15350","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"287","287","ROPERO MOD23 3 PTAS EXPRESS ROBLE MOSCONI         ","ROPERO MOD23 3 PTAS EXPRESS ROBLE MOSCONI         ","","0","0.00","0.00","0","0","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"288","288","ROPERO MOD23 3 PTAS EXPRESS CHOCOLATE MOSCONI     ","ROPERO MOD23 3 PTAS EXPRESS CHOCOLATE MOSCONI     ","","3","10735.54","2254.46","12990","15350","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"289","289","ROPERO MOD23 3 PTAS EXPRESS BLANCO MOSCONI        ","ROPERO MOD23 3 PTAS EXPRESS BLANCO MOSCONI        ","","1","10735.54","2254.46","12990","15350","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"290","290","ROPERO MOD24 4 PTAS EXPRESS CAOBA MOSCONI         ","ROPERO MOD24 4 PTAS EXPRESS CAOBA MOSCONI         ","","2","13214.88","2775.12","15990","18890","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"291","291","ROPERO MOD24 4 PTAS EXPRESS ROBLE MOSCONI         ","ROPERO MOD24 4 PTAS EXPRESS ROBLE MOSCONI         ","","0","0.00","0.00","0","0","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"292","292","ROPERO MOD24 4 PTAS EXPRESS CHOCOLATE MOSCONI     ","ROPERO MOD24 4 PTAS EXPRESS CHOCOLATE MOSCONI     ","","2","13214.88","2775.12","15990","18890","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"293","293","ROPERO MOD24 4 PTAS EXPRESS BLANCO MOSCONI        ","ROPERO MOD24 4 PTAS EXPRESS BLANCO MOSCONI        ","","3","13214.88","2775.12","15990","18890","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"294","294","ROPERO MOD25 5PTAS EXPRESS CAOBA MOSCONI          ","ROPERO MOD25 5PTAS EXPRESS CAOBA MOSCONI          ","","4","16322.32","3427.68","19750","23350","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"295","295","ROPERO MOD25 5PTAS EXPRESS ROBLE MOSCONI          ","ROPERO MOD25 5PTAS EXPRESS ROBLE MOSCONI          ","","0","0.00","0.00","0","0","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"296","296","ROPERO MOD25 5PTAS EXPRESS CHOCOLATE MOSCONI      ","ROPERO MOD25 5PTAS EXPRESS CHOCOLATE MOSCONI      ","","2","16322.32","3427.68","19750","23350","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"297","297","ROPERO MOD25 5PTAS EXPRESS BLANCO MOSCONI         ","ROPERO MOD25 5PTAS EXPRESS BLANCO MOSCONI         ","","2","16322.32","3427.68","19750","23350","123456789","5","28","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"298","298","PLACARD MULTIUSO 2 PTAS CAOBA 120                 ","PLACARD MULTIUSO 2 PTAS CAOBA 120                 ","","0","39214.89","8235.11","47450","55990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"299","299","PLACARD MULTIUSO 2 PTAS GUINDO 120                ","PLACARD MULTIUSO 2 PTAS GUINDO 120                ","","0","39214.89","8235.11","47450","55990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"300","300","PLACARD MULTIUSO 2 PTAS ROBLE 120                 ","PLACARD MULTIUSO 2 PTAS ROBLE 120                 ","","0","39214.89","8235.11","47450","55990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"301","301","PLACARD MULTIUSO 2 PTAS CHOCOLATE 120             ","PLACARD MULTIUSO 2 PTAS CHOCOLATE 120             ","","0","0.01","0.00","0.01","0","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"302","302","PLACARD MULTIUSO 3 PTAS CAOBA 160                 ","PLACARD MULTIUSO 3 PTAS CAOBA 160                 ","","0","42024.80","8825.20","50850","59990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"303","303","PLACARD MULTIUSO 3 PTAS GUINDO 160                ","PLACARD MULTIUSO 3 PTAS GUINDO 160                ","","0","42024.80","8825.20","50850","59990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"304","304","PLACARD MULTIUSO 3 PTAS ROBLE 160                 ","PLACARD MULTIUSO 3 PTAS ROBLE 160                 ","","0","42024.80","8825.20","50850","59990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"305","305","PLACARD MULTIUSO 3 PTAS BLANCO C NEGRO 160        ","PLACARD MULTIUSO 3 PTAS BLANCO C NEGRO 160        ","","0","0.01","0.00","0.01","0","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"306","306","PLACARD MULTIUSO 4 PTAS CAOBA 2MTS                ","PLACARD MULTIUSO 4 PTAS CAOBA 2MTS                ","","0","46900.84","9849.16","56750","66990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"307","307","PLACARD MULTIUSO 4 PTAS GUINDO 2MTS               ","PLACARD MULTIUSO 4 PTAS GUINDO 2MTS               ","","0","46900.84","9849.16","56750","66990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"308","308","PLACARD MULTIUSO 4 PTAS ROBLE 2MTS                ","PLACARD MULTIUSO 4 PTAS ROBLE 2MTS                ","","0","46900.84","9849.16","56750","66990","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"309","309","PLACARD MULTIUSO 4 PTAS BLANCO C NEGRO 2MTS       ","PLACARD MULTIUSO 4 PTAS BLANCO C NEGRO 2MTS       ","","0","0.01","0.00","0.01","0","123456789","5","8","FIDEL","","NO","2,02101E+13","20210101000101"
"310","310","PLACARD PINO X 160 3 PTAS EL PINAR                ","PLACARD PINO X 160 3 PTAS EL PINAR                ","","0","0.00","0.00","0","0","123456789","5","43","TORRES","","NO","2,02101E+13","20210101000101"
"311","311","ROPERO PINO X 080 2PTAS EL PINAR                  ","ROPERO PINO X 080 2PTAS EL PINAR                  ","","1","8305.79","1744.21","10050","11890","123456789","5","43","TORRES","","NO","2,02101E+13","20210101000101"
"312","312","ROPERO PINO X 100 2 PTAS EL PINAR                 ","ROPERO PINO X 100 2 PTAS EL PINAR                 ","","1","9380.17","1969.83","11350","13390","123456789","5","43","TORRES","","NO","2,02101E+13","20210101000101"
"313","313","ROPERO PINO X 120 3 PTAS EL PINAR                 ","ROPERO PINO X 120 3 PTAS EL PINAR                 ","","1","10950.42","2299.58","13250","15650","123456789","5","43","TORRES","","NO","2,02101E+13","20210101000101"
"314","314","ROPERO PINO X 160 3 PTAS EL PINAR                 ","ROPERO PINO X 160 3 PTAS EL PINAR                 ","","1","13016.53","2733.47","15750","18590","123456789","5","43","TORRES","","NO","2,02101E+13","20210101000101"
"315","315","PURIFICADOR SPAR 3766 BIOS BLANCO 1 MOTOR         ","PURIFICADOR SPAR 3766 BIOS BLANCO 1 MOTOR         ","","2","17768.60","3731.40","21500","25390","123456789","4","61","SPAR","","NO","2,02101E+13","20210101000101"
"316","316","PURIFICADOR SPAR 3876 SENZA DUO BLANCO SIN SALIDA ","PURIFICADOR SPAR 3876 SENZA DUO BLANCO SIN SALIDA ","","0","0.00","0.00","0","0","123456789","4","61","SPAR","","NO","2,02101E+13","20210101000101"
"317","317","RESPALDO NATURE SOMMIER 2P WENGUE C MESA LUZ 3 MOS","RESPALDO NATURE SOMMIER 2P WENGUE C MESA LUZ 3 MOS","","0","0.00","0.00","0","0","123456789","3","1","COLOR MOBILE","","NO","2,02101E+13","20210101000101"
"318","318","RESPALDO DE BULK                                  ","RESPALDO DE BULK                                  ","","0","0.00","0.00","0","0","123456789","3","1","BULK","","NO","2,02101E+13","20210101000101"
"319","319","RESPALDO DE SOMMIER DE CAÑO TAPISADO PANA SANSON  ","RESPALDO DE SOMMIER DE CAÑO TAPISADO PANA SANSON  ","","0","0.00","0.00","0","0","123456789","3","20","SANSON","","NO","2,02101E+13","20210101000101"
"320","320","RESPALDO DE SOMMIER CAPITONE 150 LOS ALAMOS      ","RESPALDO DE SOMMIER CAPITONE 150 LOS ALAMOS      ","","0","6198.35","1301.65","7500","8850","123456789","3","1","LOS ALAMOS","","NO","2,02101E+13","20210101000101"
"321","321","RESPALDO DE SOMMIER LOS ALAMOS ECO 140            ","RESPALDO DE SOMMIER LOS ALAMOS ECO 140            ","","0","3049.59","640.41","3690","4390","123456789","3","1","LOS ALAMOS","","NO","2,02101E+13","20210101000101"
"322","322","RESPALDO DE SOMMIER X 100 PIWARCZUK              ","RESPALDO DE SOMMIER X 100 PIWARCZUK              ","","0","0.01","0.00","0.01","0","123456789","3","3","PIWARCZUK","","NO","2,02101E+13","20210101000101"
"323","323","RESPALDO DE SONMIER x 140 PIWARCZUK              ","RESPALDO DE SONMIER x 140 PIWARCZUK              ","","0","0.01","0.00","0.01","0","123456789","3","3","PIWARCZUK","","NO","2,02101E+13","20210101000101"
"324","324","ANDARIN  RING CAR BOY - GIRL C BARRAL A1270 BIEMME","ANDARIN  RING CAR BOY - GIRL C BARRAL A1270 BIEMME","","0","0.00","0.00","0","0","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"325","325","ANDARIN TRAVEL BOY  BIEMME                        ","ANDARIN TRAVEL BOY  BIEMME                        ","","0","0.00","0.00","0","0","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"326","326","COCHE DE MUÑECA EN BOLSA  ART 6510 BIEMME         ","COCHE DE MUÑECA EN BOLSA  ART 6510 BIEMME         ","","0","1644.63","345.37","1990","2350","123456789","7","1","BIEMME","","NO","2,02101E+13","20210101000101"
"327","327","RODADO MINIMOTO RUEDAS METAL KATIB ART 574        ","RODADO MINIMOTO RUEDAS METAL KATIB ART 574        ","","0","0.01","0.00","0.01","0","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"328","328","RODADO KARTING JEEP 4x4 KATIB ART 643             ","RODADO KARTING JEEP 4x4 KATIB ART 643             ","","0","6859.51","1440.49","8300","9790","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"329","329","CUATRICICLO A CADENA BULL AMARILLO 1268 BIEMME    ","CUATRICICLO A CADENA BULL AMARILLO 1268 BIEMME    ","","1","12272.73","2577.27","14850","17550","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"330","330","KARTING TRACTOR MAGNUN BIEMME ART1366             ","KARTING TRACTOR MAGNUN BIEMME ART1366             ","","0","0.00","0.00","0","0","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"331","331","TRACTOR MASTER BIEMME ART 1350                    ","TRACTOR MASTER BIEMME ART 1350                    ","","3","11198.35","2351.65","13550","15990","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"332","332","TRACTOR MASTER C PALA ART 1355 BIEMME             ","TRACTOR MASTER C PALA ART 1355 BIEMME             ","","1","13016.53","2733.47","15750","18590","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"333","333","RODADO KARTING PORCHE KATIB ART 655               ","RODADO KARTING PORCHE KATIB ART 655               ","","0","8181.82","1718.18","9900","11690","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"334","334","RODADO KARTING MERCEDES KATIB ART657              ","RODADO KARTING MERCEDES KATIB ART657              ","","0","8181.82","1718.18","9900","11690","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"335","335","RODADO KARTING TOSHOTA KATIB ART 656              ","RODADO KARTING TOSHOTA KATIB ART 656              ","","0","8181.82","1718.18","9900","11690","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"336","336","RODADO KARTING TRONADOR PANDY KATIB 630           ","RODADO KARTING TRONADOR PANDY KATIB 630           ","","0","6239.67","1310.33","7550","8950","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"337","337","RODADO KARTING TRONADOR TAXI KATIB ART 631        ","RODADO KARTING TRONADOR TAXI KATIB ART 631        ","","0","6239.67","1310.33","7550","8950","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"338","338","RODADO KARTING TRONADOR LILI KATIB ART 632        ","RODADO KARTING TRONADOR LILI KATIB ART 632        ","","0","6239.67","1310.33","7550","8950","123456789","7","21","KATIB","","NO","2,02101E+13","20210101000101"
"339","339","TRICICLO BEN-10 BAR PRIC SPIDERMAN BIEMME ART 2100","TRICICLO BEN-10 BAR PRIC SPIDERMAN BIEMME ART 2100","","0","0.00","0.00","0","0","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"340","340","TRICICLO ROLLER-LADY C BARRA LART 1421 BIEMME     ","TRICICLO ROLLER-LADY C BARRA LART 1421 BIEMME     ","","0","0.00","0.00","0","0","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"341","341","TRICICLO ROLLER-LADY ART 1422 BIEMME              ","TRICICLO ROLLER-LADY ART 1422 BIEMME              ","","0","0.00","0.00","0","0","123456789","7","48","BIEMME","","NO","2,02101E+13","20210101000101"
"342","342","TRICICLO TORTUGA  C TOLDO BIPO TR 919             ","TRICICLO TORTUGA  C TOLDO BIPO TR 919             ","","0","0.01","0.00","0.01","0","123456789","7","1","BIPO","","NO","2,02101E+13","20210101000101"
"343","343","TRICICLO DINO C TOLDO BIPO TR-104-C               ","TRICICLO DINO C TOLDO BIPO TR-104-C               ","","0","0.00","0.00","0","0","123456789","7","23","BIPO","","NO","2,02101E+13","20210101000101"
"344","344","TRICICLO MARCIANO C SUSPENSIÓN BIPO TR-115-C      ","TRICICLO MARCIANO C SUSPENSIÓN BIPO TR-115-C      ","","0","0.00","0.00","0","0","123456789","7","23","BIPO","","NO","2,02101E+13","20210101000101"
"345","345","RODADO TRICICLO BAR MIC MIN WIN  UNIBIKE          ","RODADO TRICICLO BAR MIC MIN WIN  UNIBIKE          ","","0","0.00","0.00","0","0","123456789","7","1","UNIBIKE","","NO","2,02101E+13","20210101000101"
"346","346","SECARROPAS KOHINOOR C-765 2 65KG VISION VIOLETA  ","SECARROPAS KOHINOOR C-765 2 65KG VISION VIOLETA  ","","1","0.01","0.00","0.01","0","123456789","14","26","KOH-I-NOOR","","NO","2,02101E+13","20210101000101"
"347","347","SECARROPAS KOHINOOR C-755 2 55KG VISION          ","SECARROPAS KOHINOOR C-755 2 55KG VISION          ","","11","12314.05","2585.95","14900","17590","123456789","14","26","KOH-I-NOOR","","NO","2,02101E+13","20210101000101"
"348","348","SECARROPAS KOHINOOR N-655 55KG BLACK CHAPA NEGRO ","SECARROPAS KOHINOOR N-655 55KG BLACK CHAPA NEGRO ","","5","14041.33","2948.67","16990","20050","123456789","14","26","KOH-I-NOOR","","NO","2,02101E+13","20210101000101"
"349","349","SECARROPAS KOHINOOR A-665 2 65KG ACERO INOX     ","SECARROPAS KOHINOOR A-665 2 65KG ACERO INOX     ","","7","16942.15","3557.85","20500","24190","123456789","14","26","KOH-I-NOOR","","NO","2,02101E+13","20210101000101"
"350","350","SECARROPAS KOHINOOR B-655 2 55KG CLASICO         ","SECARROPAS KOHINOOR B-655 2 55KG CLASICO         ","","4","13471.08","2828.92","16300","19250","123456789","14","26","KOH-I-NOOR","","NO","2,02101E+13","20210101000101"
"351","351","SECARROPAS DREAN 55KG QV 55                     ","SECARROPAS DREAN 55KG QV 55                     ","","0","0.01","0.00","0.01","0","123456789","14","1","DREAN","","NO","2,02101E+13","20210101000101"
"352","352","SECARROPAS DREAN 65KG QV 65                     ","SECARROPAS DREAN 65KG QV 65                     ","","17","11561.99","2428.01","13990","16550","123456789","14","1","DREAN","","NO","2,02101E+13","20210101000101"
"353","353","SILLA DE COMER PLEGABLE SUPER 632 BEBELINDO       ","SILLA DE COMER PLEGABLE SUPER 632 BEBELINDO       ","","0","6735.54","1414.46","8150","9650","123456789","5","88","BEBELINDO","","NO","2,02101E+13","20210101000101"
"354","354","SILLA DE COMER HAMACA NUEVA HONGO 642 BEBELINDO   ","SILLA DE COMER HAMACA NUEVA HONGO 642 BEBELINDO   ","","2","6735.54","1414.46","8150","9650","123456789","5","88","BEBELINDO","","NO","2,02101E+13","20210101000101"
